copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_vendor6,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,best_pos,gfs,sample_combos,hash
1864,Path of Least Resistance,fallback,Trace Rifle,Arc,0,0,0,1,0,Adaptive Munitions,Gutshot Straight,1,,,Adaptive Munitions+Gutshot Straight,2827764482
1865,Optative,fallback,Hand Cannon,Void,0,0,0,1,0,Permeability,Wellspring,1,,,Permeability+Wellspring,2817683783
1866,Omniscient Eye,fallback,Sniper Rifle,Solar,0,0,0,1,0,Mulligan,Snapshot Sights,1,,,Mulligan+Snapshot Sights,147444292
1867,Noxious Vetiver,fallback,Submachine Gun,Arc,0,0,0,0,1,Thresh,Jolting Feedback,1,,,Jolting Feedback+Thresh,825495813
1868,Nezarec's Whisper,fallback,Glaive,Arc,0,0,0,1,0,Tilting at Windmills,Adrenaline Junkie,1,,,Adrenaline Junkie+Tilting at Windmills,254636484
1869,Neoptolemus II,fallback,Combat Bow,Kinetic,0,0,0,0,1,To the Pain,Tunnel Vision,1,,,To the Pain+Tunnel Vision,2848549302
1870,Negative Space,fallback,Sword,Solar,0,0,0,0,1,Relentless Strikes,Disruption Break,1,,,Disruption Break+Relentless Strikes,3629968765
1871,Nation of Beasts,fallback,Hand Cannon,Arc,0,0,0,1,0,Opening Shot,Rolling Storm,1,,,Opening Shot+Rolling Storm,70083888
1872,Martyr's Retribution,fallback,Grenade Launcher,Solar,0,0,0,0,1,Genesis,Rangefinder,1,,,Genesis+Rangefinder,3850168899
1873,Marsilion-C,fallback,Grenade Launcher,Solar,0,0,0,0,1,Snapshot Sights,Impulse Amplifier,1,,,Impulse Amplifier+Snapshot Sights,867154247
1874,Marcato-45,fallback,Machine Gun,Strand,0,0,0,0,1,Threat Detector,Under-Over,1,,,Threat Detector+Under-Over,4233375372
1875,Lodbrok-C,fallback,Auto Rifle,Kinetic,0,0,0,0,1,Osmosis,Tap the Trigger,1,,,Osmosis+Tap the Trigger,2328531378
1876,Line in the Sand,fallback,Linear Fusion Rifle,Arc,0,0,0,0,1,Threat Detector,Firing Line,1,,,Firing Line+Threat Detector,946443267
1877,Likely Suspect,fallback,Fusion Rifle,Void,0,0,0,1,0,Slideways,Successful Warm-Up,1,,,Slideways+Successful Warm-Up,1994645182
1878,Lethophobia,fallback,Combat Bow,Void,0,0,0,1,0,Successful Warm-Up,Disruption Break,1,,,Disruption Break+Successful Warm-Up,3710082365
1879,Legato-11,fallback,Shotgun,Solar,0,0,0,0,1,To the Pain,Cascade Point,1,,,Cascade Point+To the Pain,3753063346
1880,Judgment of Kelgorath,fallback,Glaive,Solar,0,0,0,1,0,Tilting at Windmills,Harmony,1,,,Harmony+Tilting at Windmills,2978226043
1881,Jian 7 Rifle,fallback,Pulse Rifle,Arc,0,0,0,0,1,Disruption Break,Swashbuckler,1,,,Disruption Break+Swashbuckler,1162247618
1882,Iota Draconis,fallback,Fusion Rifle,Solar,0,0,0,0,1,Heating Up,Kickstart,1,,,Heating Up+Kickstart,3044460004
1883,Imperial Needle,fallback,Combat Bow,Void,0,0,0,0,1,Sneak Bow,Sympathetic Arsenal,1,,,Sneak Bow+Sympathetic Arsenal,3460122497
1884,Imperative,fallback,Scout Rifle,Kinetic,0,0,0,1,0,Well-Rounded,Attrition Orbs,1,,,Attrition Orbs+Well-Rounded,2045811635
1885,Ignition Code,fallback,Grenade Launcher,Kinetic,0,0,0,0,1,Steady Hands,Reverberation,1,,,Reverberation+Steady Hands,2761869150
1886,IKELOS_SR_v1.0.3,fallback,Sniper Rifle,Solar,0,0,0,1,0,Overflow,Slickdraw,1,,,Overflow+Slickdraw,2302346155
1887,IKELOS_SG_v1.0.3,fallback,Shotgun,Solar,0,0,0,1,0,Turnabout,One-Two Punch,1,,,One-Two Punch+Turnabout,1168625549
1888,Hoosegow,fallback,Rocket Launcher,Arc,0,0,0,0,1,Tracking Module,Demolitionist,1,,,Demolitionist+Tracking Module,3669616453
1889,Honor's Edge,fallback,Sword,Arc,0,0,0,0,1,Relentless Strikes,Shattering Blade,1,,,Relentless Strikes+Shattering Blade,2857348871
1890,Hollow Words,fallback,Fusion Rifle,Arc,0,0,0,0,1,Slickdraw,Rolling Storm,1,,,Rolling Storm+Slickdraw,342027677
1891,Hollow Denial,fallback,Trace Rifle,Void,0,0,0,1,0,Lead from Gold,Repulsor Brace,1,,,Lead from Gold+Repulsor Brace,2323544076
1892,Heritage,fallback,Shotgun,Kinetic,0,0,0,1,0,Slideshot,Offhand Strike,1,,,Offhand Strike+Slideshot,4248569242
1893,Harsh Language,fallback,Grenade Launcher,Void,0,0,0,0,1,Envious Assassin,Repulsor Brace,1,,,Envious Assassin+Repulsor Brace,1606497639
1894,Hand in Hand,fallback,Shotgun,Arc,0,0,0,0,1,Fragile Focus,Trench Barrel,1,,,Fragile Focus+Trench Barrel,664109750
1895,Goldtusk,fallback,Sword,Arc,0,0,0,1,0,Assassin's Blade,Counterattack,1,,,Assassin's Blade+Counterattack,3371413057
1896,Friction Fire,fallback,Submachine Gun,Kinetic,0,0,0,0,1,Field Prep,Slideways,1,,,Field Prep+Slideways,1513993763
1897,Forge's Pledge,fallback,Pulse Rifle,Solar,0,0,0,0,1,Auto-Loading Holster,Iron Grip,1,,,Auto-Loading Holster+Iron Grip,1076810832
1898,Forensic Nightmare,fallback,Submachine Gun,Stasis,0,0,0,1,0,Slideways,Crystalline Corpsebloom,1,,,Crystalline Corpsebloom+Slideways,1526296434
1899,Fixed Odds,fallback,Machine Gun,Solar,0,0,0,1,0,Quickdraw,Killing Tally,1,,,Killing Tally+Quickdraw,2194955522
1900,Firefright,fallback,Auto Rifle,Kinetic,0,0,0,1,0,Fragile Focus,Mulligan,1,,,Fragile Focus+Mulligan,2778013407
1901,Fire and Forget,fallback,Linear Fusion Rifle,Stasis,0,0,0,1,0,Perfect Float,Chill Clip,1,,,Chill Clip+Perfect Float,2272041093
1902,Fel Taradiddle,fallback,Combat Bow,Kinetic,0,0,0,1,0,To the Pain,Successful Warm-Up,1,,,Successful Warm-Up+To the Pain,1399109800
1903,Father's Sins,fallback,Sniper Rifle,Void,0,0,0,1,0,Shoot to Loot,Bait and Switch,1,,,Bait and Switch+Shoot to Loot,3865728990
1904,Farewell,fallback,Sidearm,Kinetic,0,0,0,0,1,Full Auto Trigger System,Frenzy,1,,,Frenzy+Full Auto Trigger System,541188001
1905,Faith-Keeper,fallback,Rocket Launcher,Void,0,0,0,1,1,Strategist,Bipod,1,,,Bipod+Strategist,4195186942
1906,Exuviae,fallback,Hand Cannon,Stasis,0,0,0,0,1,Rimestealer,Redirection,1,,,Redirection+Rimestealer,2823644677
1907,Enyo-D,fallback,Submachine Gun,Kinetic,0,0,0,0,1,Tunnel Vision,Sympathetic Arsenal,1,,,Sympathetic Arsenal+Tunnel Vision,1601177201
1908,Enigma's Draw,fallback,Sidearm,Kinetic,0,0,0,0,1,Full Auto Trigger System,Rapid Hit,1,,,Full Auto Trigger System+Rapid Hit,1723380073
1909,Empirical Evidence,fallback,Sidearm,Kinetic,0,0,0,1,0,Lone Wolf,Unrelenting,1,,,Lone Wolf+Unrelenting,2607304614
1910,Doomed Petitioner,fallback,Linear Fusion Rifle,Void,0,0,0,1,0,Reconstruction,Loose Change,1,,,Loose Change+Reconstruction,1501688142
1911,Distant Tumulus,fallback,Sniper Rifle,Solar,0,0,0,0,1,Pulse Monitor,Firing Line,1,,,Firing Line+Pulse Monitor,2807687156
1912,Disparity,fallback,Pulse Rifle,Stasis,0,0,0,1,0,No Distractions,Desperado,1,,,Desperado+No Distractions,1751893422
1913,Dire Promise,fallback,Hand Cannon,Kinetic,0,0,0,0,1,Overflow,Under Pressure,1,,,Overflow+Under Pressure,2742838701
1914,Death's Razor,fallback,Sword,Void,0,0,0,1,0,Counterattack,Vorpal Weapon,1,,,Counterattack+Vorpal Weapon,3371413056
1915,Deafening Whisper,fallback,Grenade Launcher,Void,0,0,0,0,1,Pulse Monitor,Threat Detector,1,,,Pulse Monitor+Threat Detector,981718087
1916,Deadpan Delivery,fallback,Shotgun,Arc,0,0,0,0,1,Overflow,Barrel Constrictor,1,,,Barrel Constrictor+Overflow,1296429091
1917,Dark Decider,fallback,Auto Rifle,Arc,0,0,0,0,1,Iron Grip,Rangefinder,1,,,Iron Grip+Rangefinder,540880995
1918,Crux Termination IV,fallback,Rocket Launcher,Arc,0,0,0,0,1,Slideshot,Explosive Light,1,,,Explosive Light+Slideshot,1719687748
1919,Cruoris FR4,fallback,Fusion Rifle,Arc,0,0,0,0,1,Recycled Energy,Successful Warm-Up,1,,,Recycled Energy+Successful Warm-Up,891996636
1920,Corrasion,fallback,Pulse Rifle,Arc,0,0,0,1,1,High-Impact Reserves,One for All,1,,,High-Impact Reserves+One for All,2126178511
1921,Coronach-22,fallback,Auto Rifle,Solar,0,0,0,0,1,Feeding Frenzy,Under-Over,1,,,Feeding Frenzy+Under-Over,355382946
1922,Controlling Vision,fallback,Sidearm,Kinetic,0,0,0,0,1,Slideways,Under Pressure,1,,,Slideways+Under Pressure,423343404
1923,Commemoration,fallback,Machine Gun,Void,0,0,0,1,0,Zen Moment,Firing Line,1,,,Firing Line+Zen Moment,4230965989
1924,Come to Pass,fallback,Auto Rifle,Arc,0,0,0,1,0,Triple Tap,Jolting Feedback,1,,,Jolting Feedback+Triple Tap,927567426
1925,Combined Action,fallback,Hand Cannon,Arc,0,0,0,0,1,Tunnel Vision,Air Assault,1,,,Air Assault+Tunnel Vision,1331824604
1926,Code Duello,fallback,Rocket Launcher,Solar,0,0,0,0,1,Surplus,Ambitious Assassin,1,,,Ambitious Assassin+Surplus,2496242052
1927,Chronophage,fallback,Trace Rifle,Void,0,0,0,1,1,Feeding Frenzy,Fragile Focus,1,,,Feeding Frenzy+Fragile Focus,1886840007
1928,Chattering Bone,fallback,Pulse Rifle,Kinetic,0,0,0,1,0,Stopping Power,Lone Wolf,1,,,Lone Wolf+Stopping Power,501329015
1929,Cantata-57,fallback,Hand Cannon,Arc,0,0,0,0,1,Heating Up,Timed Payload,1,,,Heating Up+Timed Payload,372697604
1930,CALUS Mini-Tool,fallback,Submachine Gun,Solar,0,0,0,1,0,Air Assault,Tap the Trigger,1,,,Air Assault+Tap the Trigger,2490988246
1931,Bump in the Night,fallback,Rocket Launcher,Stasis,0,0,0,1,0,Tracking Module,Chill Clip,1,,,Chill Clip+Tracking Module,1959650777
1932,Brya's Love,fallback,Scout Rifle,Void,0,0,0,1,0,Loose Change,Explosive Payload,1,,,Explosive Payload+Loose Change,2779821308
1933,Boondoggle Mk. 55,fallback,Submachine Gun,Kinetic,0,0,0,0,1,Closing Time,Tap the Trigger,1,,,Closing Time+Tap the Trigger,32287609
1934,Blood Feud,fallback,Submachine Gun,Stasis,0,0,0,1,0,Grave Robber,Well-Rounded,1,,,Grave Robber+Well-Rounded,1509167284
1935,Bitter/Sweet,fallback,Grenade Launcher,Arc,0,0,0,0,1,Reverberation,Harmony,1,,,Harmony+Reverberation,2599338625
1936,Berenger's Memory,fallback,Grenade Launcher,Void,0,0,0,0,1,Pulse Monitor,Shield Disorient,1,,,Pulse Monitor+Shield Disorient,407621213
1937,Bequest,fallback,Sword,Arc,0,0,0,1,0,Unrelenting,Flash Counter,1,,,Flash Counter+Unrelenting,3366545721
1938,Beloved,fallback,Sniper Rifle,Solar,0,0,0,1,0,Fourth Time's the Charm,Quickdraw,1,,,Fourth Time's the Charm+Quickdraw,3107853529
1939,Battle Scar,fallback,Pulse Rifle,Kinetic,0,0,0,0,1,Shot Swap,High-Impact Reserves,1,,,High-Impact Reserves+Shot Swap,2099894368
1940,Austringer,fallback,Hand Cannon,Kinetic,0,0,0,1,0,Compulsive Reloader,Zen Moment,1,,,Compulsive Reloader+Zen Moment,3055790362
1941,Arsenic Bite-4b,fallback,Combat Bow,Arc,0,0,0,0,1,Snapshot Sights,Sneak Bow,1,,,Snapshot Sights+Sneak Bow,720351795
1942,Appetence,fallback,Trace Rifle,Stasis,0,0,0,1,0,Clown Cartridge,Killing Tally,1,,,Clown Cartridge+Killing Tally,4153087276
1943,Apex Predator,fallback,Rocket Launcher,Solar,0,0,0,1,0,Tracking Module,Collective Action,1,,,Collective Action+Tracking Module,1851777734
1944,Annual Skate,fallback,Hand Cannon,Solar,0,0,0,0,1,Surplus,Timed Payload,1,,,Surplus+Timed Payload,6857689
1945,Ancient Gospel,fallback,Hand Cannon,Void,0,0,0,1,0,Rampage,Swashbuckler,1,,,Rampage+Swashbuckler,963574173
1946,Age-Old Bond,fallback,Auto Rifle,Void,0,0,0,1,0,Tap the Trigger,Focused Fury,1,,,Focused Fury+Tap the Trigger,424291879
1947,Adverse Possession IX,fallback,Scout Rifle,Arc,0,0,0,0,1,Threat Detector,Heating Up,1,,,Heating Up+Threat Detector,1890332078
1948,Adhortative,fallback,Pulse Rifle,Solar,0,0,0,1,0,Heal Clip,Deconstruct,1,,,Deconstruct+Heal Clip,2993554824
1949,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,0,1,0,Wellspring,Kinetic Tremors,1,,,Kinetic Tremors+Wellspring,3621336854
1950,Until Its Return,fallback,Shotgun,Strand,0,0,0,1,0,Offhand Strike,Trench Barrel,1,,,Offhand Strike+Trench Barrel,2883484461
1951,Thoughtless,fallback,Sniper Rifle,Stasis,0,0,0,1,0,Firmly Planted,Adagio,1,,,Adagio+Firmly Planted,4067556514
1952,The Number,fallback,Auto Rifle,Arc,0,0,0,0,1,Pulse Monitor,Sympathetic Arsenal,1,,,Pulse Monitor+Sympathetic Arsenal,2492081469
1953,Sweet Sorrow,fallback,Auto Rifle,Arc,0,0,0,1,0,Pulse Monitor,Empty Traits Socket,1,,,Empty Traits Socket+Pulse Monitor,1248372789
1954,Staccato-46,fallback,Scout Rifle,Solar,0,0,0,0,1,Compulsive Reloader,Incandescent,1,,,Compulsive Reloader+Incandescent,4019668921
1955,Senuna SI6,fallback,Sidearm,Stasis,0,0,0,0,1,Slickdraw,Headseeker,1,,,Headseeker+Slickdraw,5159537
1956,Retrofit Escapade,fallback,Machine Gun,Void,0,0,0,1,0,Empty Traits Socket,Rampage,1,,,Empty Traits Socket+Rampage,3103325054
1957,Razor's Edge,fallback,Sword,Void,0,0,0,0,1,Tireless Blade,Thresh,1,,,Thresh+Tireless Blade,1796949035
1958,Piece of Mind,fallback,Pulse Rifle,Kinetic,0,0,0,1,0,Overflow,Elemental Capacitor,1,,,Elemental Capacitor+Overflow,2097055732
1959,Perses-D,fallback,Scout Rifle,Stasis,0,0,0,0,1,Perpetual Motion,Explosive Payload,1,,,Explosive Payload+Perpetual Motion,1019000888
1960,Perpetualis,fallback,Auto Rifle,Strand,0,0,0,1,0,Hip-Fire Grip,Cascade Point,1,,,Cascade Point+Hip-Fire Grip,392008588
1961,Memory Interdict,fallback,Grenade Launcher,Void,0,0,0,0,1,Clown Cartridge,Danger Zone,1,,,Clown Cartridge+Danger Zone,3165547384
1962,Lost Signal,fallback,Grenade Launcher,Stasis,0,0,0,1,1,Strategist,Unrelenting,1,,,Strategist+Unrelenting,1197771438
1963,Just in Case,fallback,Sword,Solar,0,0,0,0,1,Relentless Strikes,Thresh,1,,,Relentless Strikes+Thresh,1139727256
1964,Irukandji,fallback,Sniper Rifle,Stasis,0,0,0,0,1,Fourth Time's the Charm,Firing Line,1,,,Firing Line+Fourth Time's the Charm,2673925403
1965,IKELOS_HC_v1.0.3,fallback,Hand Cannon,Void,0,0,0,1,0,Rapid Hit,Repulsor Brace,1,,,Rapid Hit+Repulsor Brace,1731355324
1966,Fioritura-59,fallback,Sidearm,Void,0,0,0,0,1,Tunnel Vision,Offhand Strike,1,,,Offhand Strike+Tunnel Vision,2566006935
1967,False Promises,fallback,Auto Rifle,Stasis,0,0,0,0,1,Loose Change,Rampage,1,,,Loose Change+Rampage,1390080550
1968,Caretaker,fallback,Sword,Solar,0,0,0,1,0,Relentless Strikes,Incandescent,1,,,Incandescent+Relentless Strikes,2508948099
1969,Brigand's Law,fallback,Sidearm,Arc,0,0,0,1,1,Steady Hands,Sympathetic Arsenal,1,,,Steady Hands+Sympathetic Arsenal,1298815317
1970,Boudica-C,fallback,Sidearm,Kinetic,0,0,0,0,1,Slickdraw,Multikill Clip,1,,,Multikill Clip+Slickdraw,1916287826
1971,Zealot's Reward,fallback,Fusion Rifle,Void,0,0,0,1,0,Subsistence,Dimensional Shift,1,,,Dimensional Shift+Subsistence,2720651699
1972,Wolftone Draw,fallback,Combat Bow,Arc,0,0,0,0,1,Sneak Bow,Adagio,1,,,Adagio+Sneak Bow,3472875143
1973,Without Remorse,fallback,Shotgun,Solar,0,0,0,1,0,Stats for All,Fragile Focus,1,,,Fragile Focus+Stats for All,1478986057
1974,Warlord's Spear,fallback,Trace Rifle,Arc,0,0,0,0,1,Hip-Fire Grip,Fourth Time's the Charm,1,,,Fourth Time's the Charm+Hip-Fire Grip,1968711238
1975,Veleda-F,fallback,Sniper Rifle,Void,0,0,0,0,1,Repulsor Brace,Firing Line,1,,,Firing Line+Repulsor Brace,4200122994
1976,Vantage Point,fallback,Pulse Rifle,Arc,0,0,0,0,1,Deconstruct,High-Impact Reserves,1,,,Deconstruct+High-Impact Reserves,3830941962
1977,Under Your Skin,fallback,Combat Bow,Void,0,0,0,1,0,Hip-Fire Grip,Adaptive Munitions,1,,,Adaptive Munitions+Hip-Fire Grip,232928045
1978,Tyranny of Heaven,fallback,Combat Bow,Solar,0,0,0,1,0,Pugilist,Archer's Gambit,1,,,Archer's Gambit+Pugilist,3388655311
1979,Trustee,fallback,Scout Rifle,Solar,0,0,0,1,0,Under Pressure,Meganeura,1,,,Meganeura+Under Pressure,1392919471
1980,Tripwire Canary,fallback,Combat Bow,Arc,0,0,0,1,0,Dragonfly,Under-Over,1,,,Dragonfly+Under-Over,3849444474
1981,Transfiguration,fallback,Scout Rifle,Kinetic,0,0,0,1,0,Rampage,Adrenaline Junkie,1,,,Adrenaline Junkie+Rampage,3885259140
1982,Throne-Cleaver,fallback,Sword,Solar,0,0,0,1,0,Flash Counter,Pugilist,1,,,Flash Counter+Pugilist,3371413059
1983,The Vision,fallback,Sidearm,Arc,0,0,0,0,1,Full Auto Trigger System,Disruption Break,1,,,Disruption Break+Full Auto Trigger System,2414141462
1984,The Supremacy,fallback,Sniper Rifle,Kinetic,0,0,0,1,0,Lucky Shot,Fourth Time's the Charm,1,,,Fourth Time's the Charm+Lucky Shot,2884596447
1985,The Showrunner,fallback,Submachine Gun,Kinetic,0,0,0,0,1,Overflow,Fragile Focus,1,,,Fragile Focus+Overflow,1999754402
1986,The Guiding Sight,fallback,Scout Rifle,Strand,0,0,0,0,1,Gutshot Straight,Encore,1,,,Encore+Gutshot Straight,1161561386
1987,The Eremite,fallback,Fusion Rifle,Solar,0,0,0,1,1,Pulse Monitor,Cornered,1,,,Cornered+Pulse Monitor,3347946548
1988,The Epicurean,fallback,Fusion Rifle,Void,0,0,0,1,0,Quickdraw,Repulsor Brace,1,,,Quickdraw+Repulsor Brace,2263839058
1989,The Enigma,fallback,Glaive,Void,0,0,0,1,0,Tilting at Windmills,Proximity Power,1,,,Proximity Power+Tilting at Windmills,2595497736
1990,The Domino,fallback,Sniper Rifle,Solar,0,0,0,0,1,Shot Swap,Mulligan,1,,,Mulligan+Shot Swap,2800870005
1991,Techeun Force,fallback,Fusion Rifle,Arc,0,0,0,1,0,Rewind Rounds,Rangefinder,1,,,Rangefinder+Rewind Rounds,3591141932
1992,Tears of Contrition,fallback,Scout Rifle,Kinetic,0,0,0,1,0,Perpetual Motion,Mulligan,1,,,Mulligan+Perpetual Motion,1366394399
1993,Tarnation,fallback,Grenade Launcher,Arc,0,0,0,1,0,Clown Cartridge,Turnabout,1,,,Clown Cartridge+Turnabout,2721157927
1994,Targeted Redaction,fallback,Hand Cannon,Void,0,0,0,1,1,Shot Swap,Explosive Payload,1,,,Explosive Payload+Shot Swap,3890055324
1995,Tarantula,fallback,Linear Fusion Rifle,Arc,0,0,0,0,1,Feeding Frenzy,Box Breathing,1,,,Box Breathing+Feeding Frenzy,3335343363
1996,Swarm of the Raven,fallback,Grenade Launcher,Void,0,0,0,0,1,Pulse Monitor,Genesis,1,,,Genesis+Pulse Monitor,433905699
1997,Suspectum-4fr,fallback,Linear Fusion Rifle,Stasis,0,0,0,0,1,Headstone,Box Breathing,1,,,Box Breathing+Headstone,3615421669
1998,Supercluster,fallback,Shotgun,Strand,0,0,0,1,0,Slice,Fragile Focus,1,,,Fragile Focus+Slice,92459755
1999,Succession,fallback,Sniper Rifle,Kinetic,0,0,0,1,0,Stopping Power,Recombination,1,,,Recombination+Stopping Power,2990047042
2000,Subjunctive,fallback,Submachine Gun,Arc,0,0,0,1,0,Shoot to Loot,Permeability,1,,,Permeability+Shoot to Loot,1447836603
2001,Speleologist,fallback,Machine Gun,Solar,0,0,0,1,0,Heal Clip,Killing Tally,1,,,Heal Clip+Killing Tally,412251536
2002,Sovereignty,fallback,Sniper Rifle,Void,0,0,0,0,1,Explosive Payload,Adrenaline Junkie,1,,,Adrenaline Junkie+Explosive Payload,3818198556
2003,Sojourner's Tale,fallback,Shotgun,Solar,0,0,0,0,1,Discord,Air Trigger,1,,,Air Trigger+Discord,2130875369
2004,Shattered Cipher,fallback,Machine Gun,Void,0,0,0,0,1,Field Prep,Zen Moment,1,,,Field Prep+Zen Moment,2434225986
2005,Scatter Signal,fallback,Fusion Rifle,Strand,0,0,0,1,0,Surplus,Attrition Orbs,1,,,Attrition Orbs+Surplus,2558925366
2006,Scalar Potential,fallback,Pulse Rifle,Arc,0,0,0,1,0,Overflow,Headseeker,1,,,Headseeker+Overflow,2563668388
2007,Sailspy Pitchglass,fallback,Linear Fusion Rifle,Arc,0,0,0,1,1,Ensemble,Voltshot,1,,,Ensemble+Voltshot,1184309824
2008,Sacred Provenance,fallback,Pulse Rifle,Kinetic,0,0,0,1,0,Steady Hands,Kinetic Tremors,1,,,Kinetic Tremors+Steady Hands,2241507890
2009,Royal Executioner,fallback,Fusion Rifle,Solar,0,0,0,1,0,Envious Assassin,Killing Wind,1,,,Envious Assassin+Killing Wind,1720503118
2010,Royal Chase,fallback,Scout Rifle,Void,0,0,0,0,1,Full Auto Trigger System,Quickdraw,1,,,Full Auto Trigger System+Quickdraw,2776503072
2011,Ros Arago IV,fallback,Auto Rifle,Void,0,0,0,0,1,Repulsor Brace,Onslaught,1,,,Onslaught+Repulsor Brace,3583275737
2012,Regnant,fallback,Grenade Launcher,Void,0,0,0,1,0,Rangefinder,Explosive Light,1,,,Explosive Light+Rangefinder,268260372
2013,Red Herring,fallback,Rocket Launcher,Void,0,0,0,1,0,Quickdraw,Golden Tricorn Enhanced,1,,,Golden Tricorn Enhanced+Quickdraw,3175851496
2014,Recurrent Impact,fallback,Machine Gun,Stasis,0,0,0,1,0,Field Prep,Headstone,1,,,Field Prep+Headstone,1572896086
2015,Reckless Oracle,fallback,Auto Rifle,Void,0,0,0,1,0,Tap the Trigger,Demoralize,1,,,Demoralize+Tap the Trigger,1992309064
2016,Raconteur,fallback,Combat Bow,Stasis,0,0,0,1,0,Archer's Tempo,Headstone,1,,,Archer's Tempo+Headstone,45643573
2017,Qua Furor V,fallback,Machine Gun,Stasis,0,0,0,0,1,Recycled Energy,Golden Tricorn,1,,,Golden Tricorn+Recycled Energy,751880654
2018,Psi Hermetic V,fallback,Pulse Rifle,Stasis,0,0,0,0,1,Enlightened Action,Perpetual Motion,1,,,Enlightened Action+Perpetual Motion,358788212
2019,Prophet of Doom,fallback,Shotgun,Arc,0,0,0,1,0,Supercharged Magazine,Barrel Constrictor,1,,,Barrel Constrictor+Supercharged Magazine,2145441168
2020,Prodigal Return,fallback,Grenade Launcher,Arc,0,0,0,1,0,Thresh,Danger Zone,1,,,Danger Zone+Thresh,268260373
2021,Pro Memoria,fallback,Machine Gun,Strand,0,0,0,1,0,Tear,Tap the Trigger,1,,,Tap the Trigger+Tear,3605603507
2022,Posterity,fallback,Hand Cannon,Arc,0,0,0,1,0,Voltshot,Redirection,1,,,Redirection+Voltshot,3281285075
2023,Pleiades Corrector,fallback,Scout Rifle,Solar,0,0,0,0,1,Outlaw,Shield Disorient,1,,,Outlaw+Shield Disorient,3556999246
2024,Planck's Stride,fallback,Machine Gun,Arc,0,0,0,1,1,Mulligan,Tap the Trigger,1,,,Mulligan+Tap the Trigger,820890091
2025,Pizzicato-22,fallback,Submachine Gun,Kinetic,0,0,0,0,1,Ensemble,Threat Detector,1,,,Ensemble+Threat Detector,4100775158
2026,Optative,fallback,Hand Cannon,Void,0,0,0,1,0,Permeability,Offhand Strike,1,,,Offhand Strike+Permeability,2817683783
2027,Omniscient Eye,fallback,Sniper Rifle,Solar,0,0,0,1,0,Mulligan,Precision Instrument,1,,,Mulligan+Precision Instrument,147444292
2028,Noxious Vetiver,fallback,Submachine Gun,Arc,0,0,0,0,1,Thresh,Desperate Measures,1,,,Desperate Measures+Thresh,825495813
2029,Nezarec's Whisper,fallback,Glaive,Arc,0,0,0,1,0,Tilting at Windmills,Adaptive Munitions,1,,,Adaptive Munitions+Tilting at Windmills,254636484
2030,Neoptolemus II,fallback,Combat Bow,Kinetic,0,0,0,0,1,To the Pain,Sneak Bow,1,,,Sneak Bow+To the Pain,2848549302
2031,Negative Space,fallback,Sword,Solar,0,0,0,0,1,Energy Transfer,Disruption Break,1,,,Disruption Break+Energy Transfer,3629968765
2032,Nation of Beasts,fallback,Hand Cannon,Arc,0,0,0,1,0,Opening Shot,Harmony,1,,,Harmony+Opening Shot,70083888
2033,Martyr's Retribution,fallback,Grenade Launcher,Solar,0,0,0,0,1,Genesis,Lead from Gold,1,,,Genesis+Lead from Gold,3850168899
2034,Marsilion-C,fallback,Grenade Launcher,Solar,0,0,0,0,1,Snapshot Sights,Danger Zone,1,,,Danger Zone+Snapshot Sights,867154247
2035,Marcato-45,fallback,Machine Gun,Strand,0,0,0,0,1,Steady Hands,Onslaught,1,,,Onslaught+Steady Hands,4233375372
2036,Lodbrok-C,fallback,Auto Rifle,Kinetic,0,0,0,0,1,Osmosis,Kill Clip,1,,,Kill Clip+Osmosis,2328531378
2037,Line in the Sand,fallback,Linear Fusion Rifle,Arc,0,0,0,0,1,Rapid Hit,Clown Cartridge,1,,,Clown Cartridge+Rapid Hit,946443267
2038,Likely Suspect,fallback,Fusion Rifle,Void,0,0,0,1,0,Firmly Planted,Destabilizing Rounds,1,,,Destabilizing Rounds+Firmly Planted,1994645182
2039,Lethophobia,fallback,Combat Bow,Void,0,0,0,1,0,Successful Warm-Up,Deconstruct,1,,,Deconstruct+Successful Warm-Up,3710082365
2040,Legato-11,fallback,Shotgun,Solar,0,0,0,0,1,Deconstruct,Offhand Strike,1,,,Deconstruct+Offhand Strike,3753063346
2041,Judgment of Kelgorath,fallback,Glaive,Solar,0,0,0,1,0,Shot Swap,Unstoppable Force,1,,,Shot Swap+Unstoppable Force,2978226043
2042,Jian 7 Rifle,fallback,Pulse Rifle,Arc,0,0,0,0,1,Disruption Break,Rampage,1,,,Disruption Break+Rampage,1162247618
2043,Iota Draconis,fallback,Fusion Rifle,Solar,0,0,0,0,1,Ensemble,Kickstart,1,,,Ensemble+Kickstart,3044460004
2044,Imperial Needle,fallback,Combat Bow,Void,0,0,0,0,1,Impulse Amplifier,Sympathetic Arsenal,1,,,Impulse Amplifier+Sympathetic Arsenal,3460122497
2045,Imperative,fallback,Scout Rifle,Kinetic,0,0,0,1,0,Triple Tap,Deconstruct,1,,,Deconstruct+Triple Tap,2045811635
2046,Ignition Code,fallback,Grenade Launcher,Kinetic,0,0,0,0,1,Slideshot,Strategist,1,,,Slideshot+Strategist,2761869150
