copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_vendor6,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,best_pos,gfs,sample_combos,hash
1107,Forthcoming Deviance (Adept),preferred,Glaive,Void,0,1,0,1,0,"Demolitionist, Disruption Break, Replenishing Aegis","Chain Reaction, Collective Demolition, Vorpal Weapon",4,,,Chain Reaction+Replenishing Aegis | Collective Demolition+Demolitionist | Disruption Break+Vorpal Weapon | Replenishing Aegis+Vorpal Weapon,3123651616
1108,Critical Anomaly (Adept),preferred,Sniper Rifle,Stasis,0,1,0,1,0,"Built to Blast, Crystalline Corpsebloom, Rampage","Bait and Switch, Firing Line, Snapshot Sights",4,,,Bait and Switch+Rampage | Built to Blast+Firing Line | Crystalline Corpsebloom+Firing Line | Crystalline Corpsebloom+Snapshot Sights,172461430
1109,Chain of Command,preferred,Machine Gun,Stasis,1,0,1,0,1,"Adrenaline Junkie, Headstone, Osmosis","Desperate Measures, Focused Fury, Meganeura",4,,,Adrenaline Junkie+Desperate Measures | Adrenaline Junkie+Focused Fury | Headstone+Meganeura | Meganeura+Osmosis,1716620044
1110,Bold Endings,preferred,Hand Cannon,Stasis,1,0,0,1,1,"Headstone, Opening Shot, Rapid Hit","Collective Action, Crystalline Corpsebloom, Golden Tricorn Enhanced",4,,,Collective Action+Headstone | Crystalline Corpsebloom+Rapid Hit | Golden Tricorn Enhanced+Headstone | Golden Tricorn Enhanced+Opening Shot,496728945
1111,Wicked Sister,preferred,Grenade Launcher,Strand,0,0,1,0,1,"Danger Zone, Quickdraw, Slice","Cascade Point, Deconstruct, Reverberation",4,,,Cascade Point+Danger Zone | Cascade Point+Slice | Deconstruct+Quickdraw | Reverberation+Slice,2039776723
1112,Cynosure,preferred,Rocket Launcher,Strand,1,0,1,0,1,"Overflow, Sympathetic Arsenal, Tracking Module","Desperate Measures, High Ground, Quickdraw",4,,,Desperate Measures+Sympathetic Arsenal | High Ground+Overflow | High Ground+Tracking Module | Overflow+Quickdraw,694275488
1113,The Spiteful Fang,preferred,Combat Bow,Stasis,1,0,1,0,1,"Impulse Amplifier, Perfect Float, Successful Warm-Up","Explosive Head, Firefly, Frenzy",4,,,Explosive Head+Perfect Float | Firefly+Impulse Amplifier | Frenzy+Perfect Float | Frenzy+Successful Warm-Up,1704597062
1114,Pointed Inquiry,preferred,Scout Rifle,Void,1,0,0,1,1,"Firmly Planted, Genesis, Rapid Hit","Adaptive Munitions, Focused Fury, Turnabout",4,,,Adaptive Munitions+Genesis | Firmly Planted+Focused Fury | Firmly Planted+Turnabout | Rapid Hit+Turnabout,297296830
1115,Mirror Imago (Adept),preferred,Submachine Gun,Strand,0,1,0,0,1,"Pugilist, Recycled Energy, Subsistence","Offhand Strike, Permeability, Unrelenting",4,,,Offhand Strike+Subsistence | Permeability+Pugilist | Permeability+Subsistence | Recycled Energy+Unrelenting,4116546788
1116,Imminence (Adept),preferred,Submachine Gun,Strand,0,1,0,1,0,"Ambitious Assassin, Enlightened Action, Tear","Binary Orbit, Chaos Reshaped, Desperate Measures",4,,,Ambitious Assassin+Desperate Measures | Binary Orbit+Tear | Chaos Reshaped+Enlightened Action | Desperate Measures+Tear,3951511045
1117,21% Delirium,preferred,Machine Gun,Arc,1,0,1,0,1,"Feeding Frenzy, Overflow, Trickle Charge","Gear Shift, Mega Kill Clip, Rolling Storm",4,,,Feeding Frenzy+Rolling Storm | Gear Shift+Overflow | Mega Kill Clip+Trickle Charge | Overflow+Rolling Storm,3001598094
1118,Thin Precipice,preferred,Sword,Strand,1,0,0,1,1,"Flash Counter, Tireless Blade, Valiant Charge","Adrenaline Junkie, Empty Traits Socket, Hatchling",4,,,Adrenaline Junkie+Tireless Blade | Adrenaline Junkie+Valiant Charge | Empty Traits Socket+Tireless Blade | Hatchling+Tireless Blade,4066778670
1119,Submission (Adept),preferred,Submachine Gun,Kinetic,0,1,0,1,0,"Kinetic Tremors, Sleight of Hand, Steady Hands","Chaos Reshaped, Frenzy, Swashbuckler",4,,,Chaos Reshaped+Steady Hands | Frenzy+Sleight of Hand | Kinetic Tremors+Swashbuckler | Sleight of Hand+Swashbuckler,1941816543
1120,Pure Poetry,preferred,Hand Cannon,Kinetic,0,0,1,0,1,"Grave Robber, Outlaw, Well-Rounded","Focused Fury, Pugilist, Under-Over",4,,,Focused Fury+Grave Robber | Outlaw+Pugilist | Outlaw+Under-Over | Pugilist+Well-Rounded,2671639706
1121,Origin Story,preferred,Auto Rifle,Kinetic,1,0,1,0,1,"Keep Away, Slideways, Strategist","Gutshot Straight, High Ground, Onslaught",4,,,Gutshot Straight+Keep Away | Gutshot Straight+Strategist | High Ground+Slideways | Onslaught+Slideways,2826850739
1122,Non-Denouement (Adept),preferred,Combat Bow,Arc,0,1,0,1,0,"Archer's Tempo, Opening Shot, Shoot to Loot","Desperate Measures, Explosive Head, Meganeura",4,,,Archer's Tempo+Meganeura | Desperate Measures+Opening Shot | Explosive Head+Opening Shot | Explosive Head+Shoot to Loot,1039915310
1123,Luna Regolith III,preferred,Sniper Rifle,Solar,0,0,1,0,1,"No Distractions, Perfect Float, Shoot to Loot","Collective Action, Firing Line, Incandescent",4,,,Collective Action+Shoot to Loot | Firing Line+Shoot to Loot | Incandescent+No Distractions | Incandescent+Perfect Float,1948035256
1124,King Orfeo,preferred,Combat Bow,Arc,1,0,0,0,1,"Explosive Head, Pugilist, Shoot to Loot","Dragonfly, Jolting Feedback, Swashbuckler",4,,,Dragonfly+Pugilist | Explosive Head+Swashbuckler | Jolting Feedback+Shoot to Loot | Shoot to Loot+Swashbuckler,3481382332
1125,Dead Weight,preferred,Shotgun,Arc,0,0,1,0,1,"Field Prep, Surplus, Well-Rounded","Golden Tricorn, Trench Barrel, Turnabout",4,,,Field Prep+Turnabout | Surplus+Trench Barrel | Surplus+Turnabout | Trench Barrel+Well-Rounded,3738678140
1126,Dawn Far Off,preferred,Machine Gun,Solar,1,0,0,0,1,"Attrition Orbs, Impromptu Ammunition, Subsistence","Aggregate Charge, Meganeura, Redirection",4,,,Aggregate Charge+Subsistence | Attrition Orbs+Meganeura | Impromptu Ammunition+Meganeura | Redirection+Subsistence,2770617440
1127,Swordbreaker (Adept),preferred,Shotgun,Strand,0,1,0,1,0,"Paracausal Affinity, Slice, Slideshot","Barrel Constrictor, Chaos Reshaped, Golden Tricorn",5,,,Barrel Constrictor+Slice | Chaos Reshaped+Paracausal Affinity | Chaos Reshaped+Slideshot | Golden Tricorn+Paracausal Affinity | Golden Tricorn+Slideshot,1239700299
1128,The Call,preferred,Sidearm,Strand,1,0,0,1,1,"Beacon Rounds, Lead from Gold, Reconstruction","Chaos Reshaped, Multikill Clip, Vorpal Weapon",4,,,Beacon Rounds+Chaos Reshaped | Beacon Rounds+Vorpal Weapon | Chaos Reshaped+Lead from Gold | Multikill Clip+Reconstruction,3947966653
1129,Briar's Contempt (Adept),preferred,Linear Fusion Rifle,Solar,0,1,0,1,0,"Burning Ambition, Keep Away, Reconstruction","Adagio, Paracausal Affinity, Surrounded",4,,,Adagio+Reconstruction | Keep Away+Paracausal Affinity | Keep Away+Surrounded | Reconstruction+Surrounded,2890082420
1130,Koraxis's Distress (Adept),preferred,Grenade Launcher,Strand,0,1,0,1,0,"Blast Distributor, Danger Zone, Field Prep","Chaos Reshaped, Paracausal Affinity, Surrounded",4,,,Blast Distributor+Surrounded | Chaos Reshaped+Danger Zone | Chaos Reshaped+Field Prep | Field Prep+Paracausal Affinity,495442100
1131,Zephyr,preferred,Sword,Stasis,1,0,0,0,1,"Osmosis, Turnabout, Wellspring","Assassin's Blade, Cold Steel, En Garde",3,,,Assassin's Blade+Turnabout | Cold Steel+Wellspring | En Garde+Osmosis,396910433
1132,Veiled Threat,preferred,Auto Rifle,Stasis,1,0,0,1,1,"Shoot to Loot, Strategist, Threat Detector","Encore, Headstone, Surrounded",3,,,Encore+Threat Detector | Headstone+Strategist | Shoot to Loot+Surrounded,3685470415
1133,Unfall,preferred,Sidearm,Arc,1,0,1,0,1,"Disruption Break, Reverberation, Sleight of Hand","Jolting Feedback, Master of Arms, One for All",3,,,Disruption Break+One for All | Jolting Feedback+Sleight of Hand | Master of Arms+Reverberation,738446555
1134,The Third Axiom,preferred,Pulse Rifle,Arc,1,0,1,0,1,"Feeding Frenzy, Moving Target, Zen Moment","Headseeker, Sympathetic Arsenal, Unrelenting",3,,,Feeding Frenzy+Headseeker | Feeding Frenzy+Sympathetic Arsenal | Unrelenting+Zen Moment,3744058588
1135,The Hero's Burden,preferred,Submachine Gun,Void,1,0,0,0,1,"Feeding Frenzy, Well-Rounded, Zen Moment","Iron Reach, Kill Clip, Repulsor Brace",3,,,Feeding Frenzy+Repulsor Brace | Iron Reach+Zen Moment | Kill Clip+Well-Rounded,2488587246
1136,Tempered Dynamo,preferred,Fusion Rifle,Arc,1,0,1,0,1,"Backup Plan, Impromptu Ammunition, Kickstart","Kill Clip, Rampage, Surrounded",3,,,Backup Plan+Kill Clip | Impromptu Ammunition+Surrounded | Kickstart+Rampage,2925315757
1137,Tatara Gaze,preferred,Sniper Rifle,Arc,1,0,1,0,1,"Overflow, Quickdraw, Snapshot Sights","Mega Kill Clip, Redirection, Triple Tap",3,,,Mega Kill Clip+Snapshot Sights | Overflow+Triple Tap | Quickdraw+Redirection,3595694326
1138,Something Something,preferred,Sniper Rifle,Kinetic,1,0,1,0,1,"Discord, Stopping Power, Triple Tap","Adhesive Ordnance, Box Breathing, Kinetic Tremors",3,,,Adhesive Ordnance+Discord | Box Breathing+Stopping Power | Kinetic Tremors+Triple Tap,3421075982
1139,Reghusk's Pledge,preferred,Auto Rifle,Void,1,0,0,0,1,"Built to Blast, Demoralize, Destabilizing Rounds","Attrition Orbs, Kill Clip, Swashbuckler",3,,,Built to Blast+Kill Clip | Demoralize+Swashbuckler | Destabilizing Rounds+Swashbuckler,2370525224
1140,Praedyth's Revenge (Timelost),preferred,Sniper Rifle,Kinetic,0,1,0,1,0,"Fourth Time's the Charm, Kinetic Tremors, Osmosis","All-Star, Firefly, Opening Shot",3,,,All-Star+Fourth Time's the Charm | Firefly+Fourth Time's the Charm | Kinetic Tremors+Opening Shot,2362652544
1141,Midha's Reckoning (Harrowed),preferred,Fusion Rifle,Arc,0,1,0,1,0,"Backup Plan, Pugilist, Under Pressure","Closing Time, Gear Shift, Golden Tricorn Enhanced",3,,,Backup Plan+Golden Tricorn Enhanced | Closing Time+Pugilist | Gear Shift+Under Pressure,3904516037
1142,Last Thursday,preferred,Pulse Rifle,Strand,1,0,0,0,1,"Built to Blast, Subsistence, Transcendent Moment","Frenzy, Headseeker, Slice",3,,,Built to Blast+Frenzy | Headseeker+Transcendent Moment | Slice+Subsistence,3813721211
1143,Hushed Whisper,preferred,Combat Bow,Strand,1,0,0,0,1,"Lone Wolf, Slice, Snapshot Sights","Archer's Gambit, Collective Pugilism, Hatchling",3,,,Archer's Gambit+Lone Wolf | Collective Pugilism+Slice | Hatchling+Snapshot Sights,3574168117
1144,Gunburn,preferred,Submachine Gun,Kinetic,1,0,0,0,1,"Lead From Light, Lone Wolf, Recycled Energy","Ancillary Ordinance, Kinetic Tremors, Wellspring",3,,,Ancillary Ordinance+Recycled Energy | Lead From Light+Wellspring | Lone Wolf+Wellspring,3431536253
1145,Fimbulwinter Stitch,preferred,Sidearm,Arc,1,0,0,0,1,"Rangefinder, Trickle Charge","Collective Action, Jolting Feedback, Redirection",3,,,Collective Action+Rangefinder | Jolting Feedback+Rangefinder | Redirection+Trickle Charge,3685829362
1146,Exile's Curse,preferred,Fusion Rifle,Arc,1,0,0,0,1,"Firmly Planted, No Distractions, Pulse Monitor","Backup Plan, Feeding Frenzy, Kickstart",3,,,Backup Plan+No Distractions | Backup Plan+Pulse Monitor | Feeding Frenzy+Firmly Planted,679281855
1147,Dimensional Hypotrochoid,preferred,Grenade Launcher,Stasis,1,0,0,1,1,"Envious Assassin, Genesis, Rimestealer","Bait and Switch, Crystalline Corpsebloom, Disruption Break",3,,,Bait and Switch+Rimestealer | Disruption Break+Envious Assassin | Disruption Break+Rimestealer,1311684613
1148,Corundum Hammer,preferred,Hand Cannon,Strand,1,0,0,0,1,"Fragile Focus, Shoot to Loot, Slideshot","Explosive Payload, Tear",3,,,Explosive Payload+Fragile Focus | Shoot to Loot+Tear | Slideshot+Tear,2263462407
1149,Chivalric Fire,preferred,Sword,Void,1,0,1,0,1,"Collective Demolition, Dimensional Shift, Sharp Harvest","Collective Action, Flash Counter, Whirlwind Blade",3,,,Collective Action+Sharp Harvest | Collective Demolition+Whirlwind Blade | Dimensional Shift+Flash Counter,938936806
1150,Bellowing Giant,preferred,Rocket Launcher,Void,1,0,1,0,1,"Impromptu Ammunition, Overflow, Tracking Module","Clown Cartridge, Cluster Bomb, Reaper's Tithe",3,,,Clown Cartridge+Overflow | Cluster Bomb+Impromptu Ammunition | Reaper's Tithe+Tracking Module,1889005379
1151,Adamantite (Adept),preferred,Auto Rifle,Strand,0,1,0,0,1,"Ensemble, Reciprocity, Slice","Circle of Life, Elemental Honing, Tear",3,,,Circle of Life+Slice | Elemental Honing+Reciprocity | Ensemble+Tear,3485029080
1152,Xenoclast IV,preferred,Shotgun,Arc,1,0,1,0,1,"Field Prep, Genesis, Grave Robber","Killing Wind, Trench Barrel, Unrelenting",3,,,Field Prep+Unrelenting | Genesis+Trench Barrel | Grave Robber+Killing Wind,963732594
1153,Wild Style,preferred,Grenade Launcher,Solar,1,0,1,0,1,"Danger Zone, Grave Robber, Unrelenting","Attrition Orbs, Collective Action, Permeability",3,,,Attrition Orbs+Grave Robber | Collective Action+Danger Zone | Permeability+Unrelenting,1332123064
1154,Uzume RR4,preferred,Sniper Rifle,Solar,1,0,1,0,1,"Discord, Fourth Time's the Charm, Lead from Gold","Deconstruct, Golden Tricorn Enhanced",3,,,Deconstruct+Discord | Deconstruct+Fourth Time's the Charm | Golden Tricorn Enhanced+Lead from Gold,2450917538
1155,Trinary System,preferred,Fusion Rifle,Solar,0,0,1,0,1,"Slideways, Surplus, Under Pressure","Backup Plan, Kill Clip, Unrelenting",3,,,Backup Plan+Surplus | Kill Clip+Slideways | Kill Clip+Surplus,3258665412
1156,Locus Locutus,preferred,Sniper Rifle,Stasis,1,0,0,1,1,"Discord, Overflow, Wellspring","Box Breathing, Empty Traits Socket, Under-Over",4,,,Box Breathing+Wellspring | Discord+Empty Traits Socket | Discord+Under-Over | Overflow+Under-Over,4132072834
1157,The Riposte,preferred,Auto Rifle,Void,1,0,1,0,1,"Demoralize, Dimensional Shift, Light Touch","Destabilizing Rounds, Dynamic Sway Reduction, Target Lock",3,,,Demoralize+Target Lock | Destabilizing Rounds+Light Touch | Dimensional Shift+Dynamic Sway Reduction,866434750
1158,The Immortal,preferred,Submachine Gun,Strand,1,0,0,0,1,"Hatchling, Rangefinder, Threat Detector","Lone Wolf, Target Lock, Transcendent Moment",3,,,Hatchling+Target Lock | Lone Wolf+Threat Detector | Rangefinder+Transcendent Moment,2872063099
1159,The Heron,preferred,Glaive,Void,1,0,0,0,1,"Disruption Break, Envious Assassin, Replenishing Aegis","Close to Melee, Sword Logic, Unrelenting",3,,,Close to Melee+Disruption Break | Disruption Break+Sword Logic | Replenishing Aegis+Sword Logic,2246386812
1160,Summum Bonum (Adept),preferred,Sword,Arc,0,1,0,1,0,"Attrition Orbs, Deconstruct, Duelist's Trance","Bait and Switch, Chaos Reshaped, Vorpal Weapon",3,,,Bait and Switch+Duelist's Trance | Chaos Reshaped+Duelist's Trance | Deconstruct+Vorpal Weapon,2001697739
1161,Sixth Sense,preferred,Hand Cannon,Strand,1,0,0,0,1,"Explosive Payload, Keep Away, Lucky Shot","Desperate Measures, Dragonfly, Hatchling",3,,,Desperate Measures+Explosive Payload | Dragonfly+Lucky Shot | Hatchling+Lucky Shot,4032097591
1162,Shoreline Dissident,preferred,Sniper Rifle,Void,1,0,0,0,1,"Ambitious Assassin, Triple Tap","Demoralize, Destabilizing Rounds, Precision Instrument",3,,,Ambitious Assassin+Precision Instrument | Demoralize+Triple Tap | Destabilizing Rounds+Triple Tap,1193318082
1163,Retraced Path,preferred,Trace Rifle,Solar,1,0,0,1,1,"Genesis, Shoot to Loot, Well-Rounded","Disruption Break, Golden Tricorn, Incandescent",3,,,Disruption Break+Well-Rounded | Genesis+Incandescent | Golden Tricorn+Shoot to Loot,548958835
1164,Resounding,preferred,Fusion Rifle,Strand,1,0,1,0,1,"Compulsive Reloader, Slice, Threat Detector","Hatchling, Rampage, Strategist",3,,,Compulsive Reloader+Hatchling | Rampage+Slice | Strategist+Threat Detector,3273807888
1165,Rapid Growth,preferred,Sniper Rifle,Arc,1,0,0,0,1,"Keep Away, Supercharged Magazine, Trickle Charge","Aggregate Charge, Binary Orbit, Closing Time",3,,,Aggregate Charge+Supercharged Magazine | Binary Orbit+Keep Away | Closing Time+Trickle Charge,3856342856
1166,Fatebringer (Timelost),preferred,Hand Cannon,Kinetic,0,1,0,1,0,"Kinetic Tremors, Opening Shot, Osmosis","All-Star, Magnificent Howl, Precision Instrument",4,,,Kinetic Tremors+Magnificent Howl | Kinetic Tremors+Precision Instrument | Opening Shot+Precision Instrument | Osmosis+Precision Instrument,4219826183
1167,Python,preferred,Shotgun,Void,1,0,1,0,1,"Loose Change, Overflow, Repulsor Brace","One-Two Punch, Swashbuckler, Trench Barrel",3,,,Loose Change+Swashbuckler | One-Two Punch+Repulsor Brace | Overflow+Trench Barrel,4276696962
1168,Oxygen SR3,preferred,Scout Rifle,Solar,1,0,1,0,1,"Rapid Hit, Shoot to Loot, Stats for All","Burning Ambition, Collective Pugilism, Meganeura",3,,,Burning Ambition+Shoot to Loot | Collective Pugilism+Rapid Hit | Meganeura+Stats for All,4104613038
1169,Oversoul Edict (Adept),preferred,Pulse Rifle,Arc,0,1,0,1,0,"Encore, Enlightened Action, Supercharged Magazine","Adrenaline Junkie, Gear Shift, Swashbuckler",3,,,Adrenaline Junkie+Supercharged Magazine | Encore+Gear Shift | Supercharged Magazine+Swashbuckler,578105049
1170,Nullify (Adept),preferred,Pulse Rifle,Solar,0,1,0,1,0,"Burning Ambition, Firefly, Fourth Time's the Charm","Attrition Orbs, Chaos Reshaped, Multikill Clip",3,,,Attrition Orbs+Fourth Time's the Charm | Chaos Reshaped+Firefly | Firefly+Multikill Clip,892183998
1171,Monody-44,preferred,Fusion Rifle,Void,1,0,0,0,1,"Cornered, Enlightened Action, Subsistence","Closing Time, Frenzy, Successful Warm-Up",3,,,Closing Time+Enlightened Action | Cornered+Frenzy | Subsistence+Successful Warm-Up,3201200906
1172,Keen Thistle,preferred,Sniper Rifle,Solar,1,0,0,0,1,"Envious Arsenal, Triple Tap","Bait and Switch, Moving Target, Opening Shot",3,,,Bait and Switch+Triple Tap | Envious Arsenal+Moving Target | Envious Arsenal+Opening Shot,2499834164
1173,Iterative Loop,preferred,Fusion Rifle,Arc,1,0,0,1,1,"Compulsive Reloader, Killing Wind, Supercharged Magazine","Adagio, Elemental Capacitor, Kickstart",3,,,Adagio+Supercharged Magazine | Compulsive Reloader+Kickstart | Kickstart+Killing Wind,1289796511
1174,Gnawing Hunger,preferred,Auto Rifle,Void,1,0,1,0,1,"Overflow, Subsistence, Tap the Trigger","Dynamic Sway Reduction, Master of Arms, Multikill Clip",3,,,Dynamic Sway Reduction+Subsistence | Master of Arms+Tap the Trigger | Multikill Clip+Overflow,214545213
1175,Ulterior Observation,preferred,Machine Gun,Stasis,1,0,0,0,1,"Feeding Frenzy, Headstone, Moving Target","Adagio, Killing Tally, Rimestealer",3,,,Adagio+Headstone | Feeding Frenzy+Rimestealer | Killing Tally+Moving Target,1079872540
1176,Fortunate Star,preferred,Combat Bow,Void,1,0,0,0,1,"Impromptu Ammunition, Successful Warm-Up, Transcendent Moment","Destabilizing Rounds, Explosive Head, Eye of the Storm",3,,,Destabilizing Rounds+Transcendent Moment | Explosive Head+Impromptu Ammunition | Eye of the Storm+Successful Warm-Up,2631466936
1177,Finite Impactor,preferred,Hand Cannon,Solar,1,0,0,0,1,"Fragile Focus, Iron Grip, Killing Wind","Magnificent Howl, Moving Target, Precision Instrument",3,,,Fragile Focus+Magnificent Howl | Iron Grip+Precision Instrument | Killing Wind+Magnificent Howl,1917334929
1178,Fang of Ir Yût (Adept),preferred,Scout Rifle,Strand,0,1,0,1,0,"Shoot to Loot, Tear, Tunnel Vision","Hatchling, High Ground, Meganeura",3,,,Hatchling+Shoot to Loot | High Ground+Tear | Meganeura+Tunnel Vision,128782990
1179,Exalted Truth,preferred,Hand Cannon,Void,1,0,0,0,1,"Destabilizing Rounds, Lone Wolf, Withering Gaze","One for All, Opening Shot, Repulsor Brace",3,,,Destabilizing Rounds+One for All | Lone Wolf+Repulsor Brace | Opening Shot+Withering Gaze,3436626079
1180,Doomsday,preferred,Grenade Launcher,Arc,1,0,1,0,1,"Attrition Orbs, Auto-Loading Holster, Eddy Current","Explosive Light, Jolting Feedback, Quickdraw",3,,,Attrition Orbs+Jolting Feedback | Auto-Loading Holster+Jolting Feedback | Eddy Current+Quickdraw,713132408
1181,Doom of Chelchis (Harrowed),preferred,Scout Rifle,Void,0,1,0,1,0,"Adaptive Munitions, Firefly, Vorpal Weapon","Eye of the Storm, Unrelenting, Withering Gaze",3,,,Adaptive Munitions+Unrelenting | Eye of the Storm+Firefly | Eye of the Storm+Vorpal Weapon,1184692845
1182,Cry Mutiny,preferred,Grenade Launcher,Solar,1,0,1,0,1,"Danger Zone, Grave Robber, Incandescent","Adrenaline Junkie, Full Court, Swashbuckler",3,,,Adrenaline Junkie+Incandescent | Danger Zone+Swashbuckler | Full Court+Grave Robber,768696858
1183,Blowout,preferred,Rocket Launcher,Arc,0,0,1,0,1,"Thresh, Tracking Module, Turnabout","Adrenaline Junkie, Cluster Bomb, Disruption Break",4,,,Adrenaline Junkie+Tracking Module | Cluster Bomb+Turnabout | Disruption Break+Tracking Module | Disruption Break+Turnabout,1903182562
1184,Breakneck,preferred,Auto Rifle,Kinetic,1,0,1,0,1,"Encore, Enlightened Action, Eye of the Storm","Attrition Orbs, Deconstruct, Kinetic Tremors",3,,,Encore+Kinetic Tremors | Enlightened Action+Kinetic Tremors | Eye of the Storm+Kinetic Tremors,2026755633
1185,Bad Omens,preferred,Rocket Launcher,Void,1,0,1,0,1,"Auto-Loading Holster, Perpetual Motion, Tracking Module","Explosive Light, Kill Clip, Quickdraw",3,,,Explosive Light+Perpetual Motion | Kill Clip+Tracking Module | Perpetual Motion+Quickdraw,1996201272
1186,Semiotician,preferred,Rocket Launcher,Strand,1,0,0,1,1,"Impulse Amplifier, Stats for All, Wellspring","Hatchling, Pugilist",3,,,Hatchling+Stats for All | Hatchling+Wellspring | Impulse Amplifier+Pugilist,2922749929
1187,Ascendancy,preferred,Rocket Launcher,Solar,1,0,1,0,1,"Field Prep, Reconstruction, Slideways","Explosive Light, Lasting Impression, Reaper's Tithe",3,,,Explosive Light+Slideways | Field Prep+Reaper's Tithe | Lasting Impression+Reconstruction,1713388226
1188,Ammit AR2,preferred,Auto Rifle,Solar,1,0,0,1,1,"Dynamic Sway Reduction, Surplus, Turnabout","Adaptive Munitions, Empty Traits Socket, One for All",3,,,Adaptive Munitions+Dynamic Sway Reduction | Dynamic Sway Reduction+Empty Traits Socket | One for All+Turnabout,2119346509
1189,Albruna-D,preferred,Sniper Rifle,Arc,0,0,1,0,1,"Elemental Capacitor, Ensemble, Explosive Payload","Firing Line, Slickdraw, Under-Over",3,,,Elemental Capacitor+Firing Line | Elemental Capacitor+Slickdraw | Explosive Payload+Firing Line,676270382
1190,Aberrant Action,preferred,Sidearm,Solar,1,0,0,1,1,"Beacon Rounds, Pugilist","Reverberation, Snapshot Sights, Swashbuckler",3,,,Beacon Rounds+Swashbuckler | Pugilist+Reverberation | Pugilist+Snapshot Sights,2198166292
1191,Veles-X,preferred,Pulse Rifle,Void,1,0,1,0,1,"Lone Wolf, Repulsor Brace, Tunnel Vision","Destabilizing Rounds, Firefly, Golden Tricorn",3,,,Destabilizing Rounds+Tunnel Vision | Firefly+Repulsor Brace | Golden Tricorn+Lone Wolf,438540299
1192,Unwavering Duty,preferred,Machine Gun,Solar,1,0,0,0,1,"Auto-Loading Holster, Envious Assassin, Fourth Time's the Charm","Killing Tally, Tap the Trigger, Target Lock",3,,,Auto-Loading Holster+Killing Tally | Envious Assassin+Tap the Trigger | Fourth Time's the Charm+Target Lock,3489054606
1193,Rapacious Appetite,preferred,Submachine Gun,Stasis,1,0,0,1,1,"Encore, Invisible Hand, Well-Rounded","Frenzy, Headstone, One for All",3,,,Encore+One for All | Frenzy+Invisible Hand | Headstone+Well-Rounded,1081724548
1194,Keraunios,preferred,Trace Rifle,Arc,1,0,0,0,1,"Rapid Hit, Supercharged Magazine, Trickle Charge","Butterfly, Chain Reaction, Detonator Beam",3,,,Butterfly+Trickle Charge | Chain Reaction+Trickle Charge | Detonator Beam+Supercharged Magazine,2386208942
1195,The Slammer,preferred,Sword,Stasis,1,0,1,0,1,"Attrition Orbs, Chain Reaction, Eager Edge","Cold Steel, Collective Action, One for All",3,,,Attrition Orbs+Cold Steel | Chain Reaction+One for All | Collective Action+Eager Edge,2889501828
1196,Ill Omen,preferred,Sword,Stasis,1,0,0,1,1,"Empty Traits Socket, Relentless Strikes, Valiant Charge","Empty Traits Socket, One for All, Vorpal Weapon",3,,,Empty Traits Socket+Relentless Strikes | One for All+Valiant Charge | Valiant Charge+Vorpal Weapon,3794274730
1197,Nox Perennial V,preferred,Fusion Rifle,Strand,1,0,0,0,1,"Lead from Gold, Loose Change, Threat Detector","Elemental Capacitor, Kickstart",3,,,Elemental Capacitor+Loose Change | Kickstart+Lead from Gold | Kickstart+Threat Detector,2767393525
1198,Nessa's Oblation (Adept),preferred,Shotgun,Void,0,1,0,1,0,"Demolitionist, Envious Assassin, Repulsor Brace","Demoralize, Destabilizing Rounds, Paracausal Affinity",3,,,Demolitionist+Demoralize | Destabilizing Rounds+Envious Assassin | Paracausal Affinity+Repulsor Brace,522366885
1199,Haliaetus,preferred,Rocket Launcher,Strand,1,0,0,0,1,"Cluster Bomb, Envious Assassin, Quickdraw","Elemental Honing, Hatchling, Reaper's Tithe",3,,,Cluster Bomb+Reaper's Tithe | Elemental Honing+Envious Assassin | Hatchling+Quickdraw,2155534128
1200,Forbearance (Adept),preferred,Grenade Launcher,Arc,0,1,0,1,0,"Demolitionist, Genesis, Rolling Storm","Bait and Switch, Frenzy, Gear Shift",3,,,Bait and Switch+Rolling Storm | Demolitionist+Gear Shift | Frenzy+Rolling Storm,4038592169
1201,Eighty-Six,preferred,Sword,Strand,1,0,0,0,1,"Duelist's Trance, Sharp Harvest, Slice","Attrition Orbs, En Garde, Hatchling",3,,,Attrition Orbs+Duelist's Trance | En Garde+Slice | Hatchling+Sharp Harvest,2344383760
1202,BxR-55 Battler,preferred,Pulse Rifle,Solar,1,0,0,1,1,"Heating Up, Outlaw, Perpetual Motion","Elemental Capacitor, Gutshot Straight, Incandescent",3,,,Elemental Capacitor+Outlaw | Gutshot Straight+Perpetual Motion | Heating Up+Incandescent,2708806099
1203,Fortissimo-11,preferred,Shotgun,Kinetic,1,0,1,0,1,"Lead from Gold, Perpetual Motion, Unrelenting","Adagio, Focused Fury, Moving Target",3,,,Adagio+Unrelenting | Focused Fury+Unrelenting | Moving Target+Perpetual Motion,963732595
1204,Anonymous Autumn,preferred,Sidearm,Arc,1,0,1,0,1,"Closing Time, Offhand Strike, Rangefinder","Adagio, Rampage, Swashbuckler",3,,,Adagio+Rangefinder | Offhand Strike+Rampage | Rangefinder+Swashbuckler,1644501332
